id,url,name,artist,album,explicit,popularity,duration_ms,key,mode,time_signature,danceability,energy,speechiness,acousticness,instrumentalness,liveness,valence,tempo
1Cicn7ce1xoVlq8gthE2eX,https://open.spotify.com/track/1Cicn7ce1xoVlq8gthE2eX,"Best Friend (feat. NERVO, The Knocks & ALISA UENO)",Sofi Tukker,"Best Friend (feat. NERVO, The Knocks & ALISA UENO)",True,12,184880,11,1,4,0.699,0.7,0.0392,0.0109,0.0794,0.152,0.3,102.023
2lwwrWVKdf3LR9lbbhnr6R,https://open.spotify.com/track/2lwwrWVKdf3LR9lbbhnr6R,Float On,Modest Mouse,Good News For People Who Love Bad News,False,69,208466,6,1,4,0.649,0.888,0.0293,0.013,2.23e-06,0.0888,0.553,100.975
51zC0cKP0zSmXgj4kgfbl0,https://open.spotify.com/track/51zC0cKP0zSmXgj4kgfbl0,"thank u, next",Adam Neely,"thank u, next",True,37,193447,6,1,4,0.566,0.487,0.0452,0.447,0,0.0969,0.414,98.025
42tBlHWL3VfDkUM2iWcc5p,https://open.spotify.com/track/42tBlHWL3VfDkUM2iWcc5p,GUMMY,BROCKHAMPTON,SATURATION II,True,64,261000,0,0,4,0.687,0.672,0.0573,0.198,0,0.175,0.792,80.035
3hckxjhs4eiqyPqdj7ZXDm,https://open.spotify.com/track/3hckxjhs4eiqyPqdj7ZXDm,300 Anos - Live,Bom Gosto,Bom Gosto Ao Vivo,False,35,173733,2,1,4,0.636,0.733,0.0376,0.838,0,0.612,0.778,94.983
2lOGOhFW9nQlmFYZNB70AO,https://open.spotify.com/track/2lOGOhFW9nQlmFYZNB70AO,Coração Radiante,Grupo Revelação,100% Grupo Revelação,False,44,234160,0,1,4,0.621,0.854,0.0447,0.393,2.61e-05,0.935,0.897,91.708
0h3sW7q1kZqcidb0KfB8pN,https://open.spotify.com/track/0h3sW7q1kZqcidb0KfB8pN,Combinado - Live,Mumuzinho,Mumuzinho Ao Vivo,False,42,209533,9,1,4,0.55,0.754,0.0582,0.707,0,0.462,0.877,89.224
3CY0WXRyNWkS3xfZuF4q1I,https://open.spotify.com/track/3CY0WXRyNWkS3xfZuF4q1I,A Casa Caiu - Ao Vivo,Bom Gosto,Deixa eu Cantar meu Samba,False,49,195240,7,1,4,0.688,0.871,0.0571,0.807,0,0.953,0.945,91.534
5fBogd5e6u1tuQ8TBvO0Az,https://open.spotify.com/track/5fBogd5e6u1tuQ8TBvO0Az,Você Abusou / Retalhos de Cetim,Sambô,Você Abusou / Retalhos de Cetim,False,0,252138,11,0,4,0.581,0.733,0.0504,0.312,0,0.183,0.78,168.055
3RNHSxHnAIdMAHtMsVNqlS,https://open.spotify.com/track/3RNHSxHnAIdMAHtMsVNqlS,Cleaner Air,Yeek,Cleaner Air,True,2,128156,7,1,4,0.72,0.772,0.0335,0.868,0.000635,0.0696,0.884,77.493
0YmGZFKLAi9M4AZrJqr2Ux,https://open.spotify.com/track/0YmGZFKLAi9M4AZrJqr2Ux,Chegou de Manso,Lagum,Chegou de Manso,False,50,173360,4,1,4,0.768,0.553,0.0386,0.298,0.000212,0.0964,0.379,113.979
5lYKob6hewwt3dcy5kWMfF,https://open.spotify.com/track/5lYKob6hewwt3dcy5kWMfF,Praia do Rosa - Acústico,Oriente,Praia do Rosa (Acústico),False,68,256523,9,0,4,0.57,0.595,0.216,0.273,0,0.151,0.779,90.653
4oH03lpFiysmcWex1AyddD,https://open.spotify.com/track/4oH03lpFiysmcWex1AyddD,Me Negaram Amor,Cynthia Luz,Me Negaram Amor,False,65,288000,8,0,4,0.517,0.46,0.328,0.689,0,0.0717,0.534,95.012
6LQLaU0mfQ8cqaZbQCq6LF,https://open.spotify.com/track/6LQLaU0mfQ8cqaZbQCq6LF,Embrasa,Vitão,Embrasa,False,0,243020,0,1,4,0.699,0.531,0.0889,0.107,0,0.568,0.701,127.967
28Tx3KSSqBFlYTeAgUM7Jh,https://open.spotify.com/track/28Tx3KSSqBFlYTeAgUM7Jh,Vilão,3030,Vilão,False,27,193333,8,0,4,0.854,0.435,0.281,0.179,3.02e-06,0.0996,0.534,117.054
1cvaCi2boc8TNXbSKIFmWy,https://open.spotify.com/track/1cvaCi2boc8TNXbSKIFmWy,Encrenqueira,Orgânico,Encrenqueira,False,51,171125,6,0,4,0.741,0.694,0.0567,0.429,0,0.144,0.632,103.065
4S3zWMCOGI5k61u78QTGWR,https://open.spotify.com/track/4S3zWMCOGI5k61u78QTGWR,Sorrisos (feat. Lourena),L7NNON,Podium,False,59,240000,0,1,4,0.828,0.63,0.0479,0.145,1.03e-05,0.0965,0.481,132.009
4SBQSroThFQ98U29IwnJ2g,https://open.spotify.com/track/4SBQSroThFQ98U29IwnJ2g,Coisa Boa,Gloria Groove,Coisa Boa,True,65,165600,11,1,5,0.692,0.973,0.202,0.516,0,0.071,0.568,100.292
2x8TNY9KwNvD19gVGs4WOP,https://open.spotify.com/track/2x8TNY9KwNvD19gVGs4WOP,Ela É do Tipo,MC Kevin o Chris,Ela É do Tipo,False,69,204930,6,1,4,0.632,0.398,0.373,0.945,0,0.228,0.633,90.695
388jD8ko9cvFM9cd9TYDrl,https://open.spotify.com/track/388jD8ko9cvFM9cd9TYDrl,ROS,Mac Miller,GO:OD AM,True,63,343213,1,0,4,0.535,0.448,0.175,0.601,0,0.376,0.284,120.554
3m1wrL5vw396DIdRqD18mr,https://open.spotify.com/track/3m1wrL5vw396DIdRqD18mr,Joy,PARTYNEXTDOOR,PARTYNEXTDOOR 3 (P3),False,48,195923,0,1,3,0.364,0.419,0.0362,0.347,2.42e-05,0.102,0.0962,118.939
4H7WNRErSbONkM06blBoGc,https://open.spotify.com/track/4H7WNRErSbONkM06blBoGc,Stay,Post Malone,beerbongs & bentleys,True,77,204426,5,1,4,0.507,0.48,0.0266,0.449,0,0.147,0.35,86.046
5HhcXOota042Ync4U2OCfc,https://open.spotify.com/track/5HhcXOota042Ync4U2OCfc,Novo Ciclo,Lourena,Novo Ciclo,False,56,230107,2,0,4,0.525,0.383,0.0676,0.91,0,0.11,0.344,177.209
69ZGaXg5BV9HRxOgexbu6N,https://open.spotify.com/track/69ZGaXg5BV9HRxOgexbu6N,Only You,Steve Monite,"Doing It in Lagos: Boogie, Pop & Disco in 1980's Nigeria",False,59,381040,0,1,4,0.786,0.921,0.101,0.0552,0.00178,0.0629,0.621,118.373
2WqcyORimSvaAniUP81WNf,https://open.spotify.com/track/2WqcyORimSvaAniUP81WNf,Jazz et thé vert,Souleance,"La Boulangerie, vol. 3 (La Fine Équipe & Friends)",False,42,212998,0,1,4,0.724,0.512,0.0426,0.144,0.0331,0.129,0.533,105.042
0ycnb0OBrVUc253b9DuDB6,https://open.spotify.com/track/0ycnb0OBrVUc253b9DuDB6,Sugar Mama - A COLORS SHOW,Dua Saleh,Sugar Mama - A COLORS SHOW,True,33,136102,11,0,4,0.974,0.456,0.207,0.406,0,0.104,0.635,112.004
60AYTdHWQ414gQnK0OKG0J,https://open.spotify.com/track/60AYTdHWQ414gQnK0OKG0J,Como una Flor,Francisco el Hombre,Soltasbruxa,False,39,239133,6,0,4,0.586,0.754,0.0316,0.111,3.45e-06,0.492,0.82,104.897
7rwe8s6fObqAZMRE2B1Tup,https://open.spotify.com/track/7rwe8s6fObqAZMRE2B1Tup,Bolso Nada,Francisco el Hombre,Soltasbruxa,False,44,266746,5,0,4,0.746,0.794,0.0928,0.314,0.000332,0.165,0.68,105.042
00AaqJQGATxIKyjRXf9qZ7,https://open.spotify.com/track/00AaqJQGATxIKyjRXf9qZ7,"Tá Com Dólar, Tá Com Deus",Francisco el Hombre,Soltasbruxa,False,41,171480,11,0,4,0.733,0.789,0.048,0.164,0,0.323,0.765,107.753
5KFdGVgTD4wLrlUesiWiVc,https://open.spotify.com/track/5KFdGVgTD4wLrlUesiWiVc,Batida do Amor,Francisca La Braza,Francisca La Braza,False,50,234057,9,0,4,0.719,0.707,0.103,0.285,0,0.0899,0.848,164.054
5ZQvlEQGGW7XmgnhgJcIIJ,https://open.spotify.com/track/5ZQvlEQGGW7XmgnhgJcIIJ,Flutua,Johnny Hooker,Coração,False,56,312728,7,1,3,0.362,0.592,0.0305,0.013,2.17e-06,0.111,0.323,164.096
2P4yoj7KjeZVz69goxjxCw,https://open.spotify.com/track/2P4yoj7KjeZVz69goxjxCw,Talvez,Playmobille,"Da Boca Pra Dentro, Vol. 2",False,4,275333,9,0,4,0.416,0.718,0.036,0.0865,2.95e-06,0.0471,0.176,146.991
4Oz4p6kdBfOgQUbyqAuVXR,https://open.spotify.com/track/4Oz4p6kdBfOgQUbyqAuVXR,Oak Tree,Alien Fashion Show,Cool Thing,False,1,268961,1,1,3,0.35,0.685,0.0386,0.0498,0.139,0.35,0.495,99.868
4OCrP95QZaSuPn9jB3NUwO,https://open.spotify.com/track/4OCrP95QZaSuPn9jB3NUwO,Run Away - Eric Lau & Kaidi Tatham Remix,Moonchild,Run Away (Eric Lau & Kaidi Tatham Remix),False,34,208630,1,0,4,0.781,0.449,0.107,0.292,0.00467,0.422,0.522,92.999
18lBBSU3QxLHLecKXtmzMo,https://open.spotify.com/track/18lBBSU3QxLHLecKXtmzMo,Out Here on My Own (feat. Children of Zeus),Kaidi Tatham,It's a World Before You,False,37,254444,0,0,4,0.662,0.648,0.241,0.241,6.78e-06,0.102,0.503,86.972
2zk7TQx9Xa4yxYmsjgDCPp,https://open.spotify.com/track/2zk7TQx9Xa4yxYmsjgDCPp,Somehow.,Phony Ppl,Yesterday's Tomorrow,False,54,230973,11,1,4,0.502,0.399,0.0295,0.719,0.00363,0.645,0.124,92.904
2MJBTjDGNum1zpODeH3pum,https://open.spotify.com/track/2MJBTjDGNum1zpODeH3pum,HelGa.,Phony Ppl,Yesterday's Tomorrow,True,40,285093,2,1,4,0.653,0.526,0.0351,0.0148,0.276,0.174,0.395,85.019
2x5Frs6ts14U4MSLrQQlXg,https://open.spotify.com/track/2x5Frs6ts14U4MSLrQQlXg,Why iii Love The Moon.,Phony Ppl,Yesterday's Tomorrow,False,63,331826,1,1,4,0.706,0.483,0.0393,0.547,1.94e-06,0.136,0.663,92.002
6K022fAYR1Q2BQwKfugUi3,https://open.spotify.com/track/6K022fAYR1Q2BQwKfugUi3,Jorge Maravilha,Chico Buarque,Umas E Outras,False,49,220453,4,0,4,0.52,0.549,0.0404,0.208,0,0.258,0.464,126.111
1KuVdyg8d6NlRhbpHxg5UF,https://open.spotify.com/track/1KuVdyg8d6NlRhbpHxg5UF,Social Cues,Cage The Elephant,Social Cues,False,68,219053,9,1,4,0.668,0.913,0.0348,0.0119,6.59e-06,0.111,0.933,132.039
0RbcDELsGTciLeMGsSdJAc,https://open.spotify.com/track/0RbcDELsGTciLeMGsSdJAc,Broken Boy,Cage The Elephant,Social Cues,False,57,163200,4,1,4,0.52,0.931,0.0969,0.0018,0.000281,0.115,0.557,166.027
7A8iUf6fZZcrnnurw7VKSK,https://open.spotify.com/track/7A8iUf6fZZcrnnurw7VKSK,Dance Dance,Cage The Elephant,Social Cues,False,55,190466,2,1,4,0.61,0.762,0.0271,0.00179,0.000432,0.28,0.727,106.029
4UyAtnwhaKv7EG1BdkBYRI,https://open.spotify.com/track/4UyAtnwhaKv7EG1BdkBYRI,Ready To Let Go,Cage The Elephant,Social Cues,False,64,187973,1,1,4,0.719,0.896,0.037,0.011,3.25e-05,0.0731,0.746,100.962
6ubPFMzlIg73d1jzzWcC8B,https://open.spotify.com/track/6ubPFMzlIg73d1jzzWcC8B,Skin and Bones,Cage The Elephant,Social Cues,False,59,196173,9,0,4,0.539,0.788,0.0397,0.0089,0,0.29,0.357,159.983
4Y6GIje3GErVRIq1Ff5BJq,https://open.spotify.com/track/4Y6GIje3GErVRIq1Ff5BJq,Black Madonna,Cage The Elephant,Social Cues,False,64,226533,4,0,4,0.706,0.728,0.035,0.0012,0.0693,0.0753,0.966,109.987
5vo56PaLPIECnaM1u7xQvg,https://open.spotify.com/track/5vo56PaLPIECnaM1u7xQvg,Ready / Problems - Recorded at Spotify Studios Stockholm,boy pablo,Spotify Singles,False,44,275195,10,1,4,0.553,0.852,0.0357,4.14e-05,0.291,0.589,0.731,120.007
4pr2A1vgqaGJ1yj6hFr3aE,https://open.spotify.com/track/4pr2A1vgqaGJ1yj6hFr3aE,13,Allan Rayman,Roadhouse 01,False,49,242306,0,1,3,0.623,0.528,0.109,0.055,0.0654,0.338,0.628,155.912
1PDOSyRGnlMRRt22mb3UHA,https://open.spotify.com/track/1PDOSyRGnlMRRt22mb3UHA,Tennessee,Allan Rayman,Hotel Allan,True,51,190600,6,1,4,0.738,0.549,0.3,0.725,0.00334,0.108,0.27,174.0
1ELgqMMqkj66NlyZMxJNR3,https://open.spotify.com/track/1ELgqMMqkj66NlyZMxJNR3,Any Better,KYTES,Frisbee,False,51,185313,1,0,4,0.929,0.403,0.0708,0.241,1.41e-05,0.0684,0.632,105.997
0fGpq9oAZNnEvkqvhnjz7K,https://open.spotify.com/track/0fGpq9oAZNnEvkqvhnjz7K,Ein Teil,Cro,Raop,False,55,175480,10,0,4,0.739,0.483,0.187,0.469,0,0.109,0.648,98.96
6W20JwX0RnRJLtR1BToubt,https://open.spotify.com/track/6W20JwX0RnRJLtR1BToubt,Pra Que Me Chamas?,Xênia França,Xenia,False,45,283749,10,0,3,0.703,0.399,0.276,0.507,0.000638,0.388,0.513,180.073
0r7mpbCZtMI3tZoS1sIwXn,https://open.spotify.com/track/0r7mpbCZtMI3tZoS1sIwXn,Sequestraram Minha Sogra,Bezerra Da Silva,Partideiro da Pesada,False,45,269026,7,1,4,0.715,0.668,0.309,0.499,0,0.206,0.844,98.395
786H6CRL3H5WNPnkqTfnNX,https://open.spotify.com/track/786H6CRL3H5WNPnkqTfnNX,Aniversário de Sobriedade,Black Alien,Abaixo de Zero: Hello Hell,False,56,164902,11,0,4,0.865,0.507,0.19,0.457,0.0144,0.121,0.543,88.003
4WCWGO3byHsIZCCT3CtsBN,https://open.spotify.com/track/4WCWGO3byHsIZCCT3CtsBN,Jamais Serão,Black Alien,Abaixo de Zero: Hello Hell,False,53,178666,11,1,3,0.602,0.496,0.469,0.527,0,0.154,0.324,125.32
0k70HfFx7rqehJDmYk8FKh,https://open.spotify.com/track/0k70HfFx7rqehJDmYk8FKh,Área 51,Black Alien,Abaixo de Zero: Hello Hell,False,56,165858,0,1,4,0.827,0.59,0.372,0.766,0,0.122,0.672,169.961
33KkhOpxBmBr2Jor1gs11d,https://open.spotify.com/track/33KkhOpxBmBr2Jor1gs11d,Take Ten,Black Alien,Abaixo de Zero: Hello Hell,False,56,153191,4,0,4,0.874,0.685,0.236,0.478,0.00175,0.105,0.505,93.996
2fOzeW265HQxThDOrA66Mc,https://open.spotify.com/track/2fOzeW265HQxThDOrA66Mc,Carta Pra Amy,Black Alien,Abaixo de Zero: Hello Hell,False,57,262500,1,1,4,0.888,0.429,0.358,0.382,0,0.11,0.526,127.976
6EHOyqVSyd8JRmQniT721T,https://open.spotify.com/track/6EHOyqVSyd8JRmQniT721T,Que Nem o Meu Cachorro,Black Alien,Abaixo de Zero: Hello Hell,False,58,211363,2,1,4,0.726,0.649,0.442,0.378,9.34e-06,0.0673,0.171,176.043
2Kk7b7iKXhFETUvKD4LaHS,https://open.spotify.com/track/2Kk7b7iKXhFETUvKD4LaHS,Vai Baby,Black Alien,Abaixo de Zero: Hello Hell,False,59,177077,7,1,4,0.697,0.58,0.299,0.22,0,0.0824,0.546,82.004
6EF1YdkfaFwEJar80QGzkI,https://open.spotify.com/track/6EF1YdkfaFwEJar80QGzkI,A Fumaça Já Subiu Pra Cuca,Bezerra Da Silva,As 20 Preferidas,False,35,239400,7,0,4,0.742,0.609,0.305,0.425,0,0.319,0.917,86.869
4H1HeBUyTjPMoy9p9R082a,https://open.spotify.com/track/4H1HeBUyTjPMoy9p9R082a,Se Leonardo Dá Vinte (Ao Vivo),Bezerra Da Silva,Bezerra da Silva (Ao Vivo),False,28,300187,10,1,4,0.513,0.692,0.185,0.543,0,0.828,0.753,97.808
2zl8qYjVVBqozLtH094pvT,https://open.spotify.com/track/2zl8qYjVVBqozLtH094pvT,Tem Coca Aí Na Geladeira,Bezerra Da Silva,É Só Sucesso Malandro,False,43,194266,9,1,4,0.654,0.698,0.167,0.347,0,0.0697,0.906,90.168
6nh6evb5VLgofLfsDQZe6X,https://open.spotify.com/track/6nh6evb5VLgofLfsDQZe6X,Malandro É Malandro E Mané É Mané,Bezerra Da Silva,É Só Sucesso Malandro,False,46,158133,0,1,4,0.563,0.672,0.24,0.461,0,0.162,0.902,87.895
0rImThhPOV8wtgeyltD6no,https://open.spotify.com/track/0rImThhPOV8wtgeyltD6no,Malandragem dá um Tempo,Bezerra Da Silva,Alô Malandragem Maloca o Flagrante,False,55,232800,9,1,4,0.695,0.924,0.0454,0.229,0,0.264,0.964,94.827
7mKFzy9cFV6fbIIVD3rSp9,https://open.spotify.com/track/7mKFzy9cFV6fbIIVD3rSp9,A Semente,Bezerra Da Silva,Justiça Social,False,48,187800,2,1,4,0.67,0.557,0.159,0.413,0,0.0888,0.875,100.933
7pMgqqDt1vHzfEmIKSI7cc,https://open.spotify.com/track/7pMgqqDt1vHzfEmIKSI7cc,Let's Start Again,Cut Capers,Metropolis,False,29,209719,6,0,4,0.704,0.792,0.0617,0.0108,0.0268,0.144,0.768,121.953
5Ps6yt0FmXilnOeq1Djg9O,https://open.spotify.com/track/5Ps6yt0FmXilnOeq1Djg9O,No Strings Attached,Swingrowers,Outsidein,False,45,246973,10,1,4,0.825,0.74,0.0327,0.298,5.21e-06,0.309,0.935,128.018
4uHMfLdd3IbY3UgZ8jct43,https://open.spotify.com/track/4uHMfLdd3IbY3UgZ8jct43,Mega Run - Downtown Jump,DJ ZsuZsu,Mega Run (Downtown Jump),False,27,202850,0,0,4,0.981,0.794,0.196,0.125,0.496,0.12,0.808,124.96
65sB3j3xKDwIhQCKpULSDC,https://open.spotify.com/track/65sB3j3xKDwIhQCKpULSDC,Tongue Tied,Earl,Tongue Tied,False,32,186293,1,1,4,0.823,0.721,0.102,0.112,3.49e-05,0.144,0.797,107.377
37qu2mUtcrIF1Yfn4Lf1cM,https://open.spotify.com/track/37qu2mUtcrIF1Yfn4Lf1cM,Get Up (If You Wanna Get Down),Slightly Stirred,Get Up (If You Wanna Get Down) - Single,False,10,186466,1,1,4,0.72,0.914,0.0456,0.0626,0.00426,0.332,0.928,125.056
7wTmnOSpVJcIzj5FIz2I04,https://open.spotify.com/track/7wTmnOSpVJcIzj5FIz2I04,Upside Down,Paloma Faith,Do You Want The Truth Or Something Beautiful?,False,57,189186,9,0,4,0.617,0.844,0.0764,0.0452,0.000189,0.0737,0.734,175.98
6LYZANsYWq2GBMFFYCkSPD,https://open.spotify.com/track/6LYZANsYWq2GBMFFYCkSPD,The Precious Hours,Proleter,Bubbles,False,35,168746,8,0,4,0.637,0.58,0.0675,0.155,0.762,0.111,0.705,88.787
2IusaMtel3qMoZ5NeZ6R9c,https://open.spotify.com/track/2IusaMtel3qMoZ5NeZ6R9c,Afterword,Proleter,Bubbles,False,29,245066,7,1,4,0.865,0.624,0.132,0.109,0,0.0915,0.545,91.99
4eQKQ5ZO4UlSUzskVqFU0d,https://open.spotify.com/track/4eQKQ5ZO4UlSUzskVqFU0d,Lullaby,Proleter,Bubbles,False,41,280413,8,1,4,0.893,0.582,0.15,0.2,0.0248,0.0749,0.761,99.988
3EwMMWckNcJuGS37gP8UzS,https://open.spotify.com/track/3EwMMWckNcJuGS37gP8UzS,Whatever Blues,Proleter,Bubbles,False,30,213893,1,1,4,0.848,0.513,0.132,0.248,0.559,0.302,0.788,89.027
3VpLkugcSbYuDSOBKNxFaQ,https://open.spotify.com/track/3VpLkugcSbYuDSOBKNxFaQ,Miss Her,Proleter,Bubbles,False,42,242626,11,1,4,0.797,0.493,0.193,0.451,0.000131,0.118,0.624,91.009
16Nx7QpXyza7cVgB5dsZme,https://open.spotify.com/track/16Nx7QpXyza7cVgB5dsZme,What Lana Says,Proleter,Bubbles,False,30,279200,6,0,4,0.688,0.51,0.0372,0.221,0.812,0.0919,0.686,87.969
3AaiEsiqHO2ylnnOdWninE,https://open.spotify.com/track/3AaiEsiqHO2ylnnOdWninE,Flamingo,Kero Kero Bonito,Flamingo,False,64,197528,8,1,4,0.788,0.49,0.511,0.313,0,0.0968,0.79,177.865
4BUzPx01n2EXeSc0GJuW1e,https://open.spotify.com/track/4BUzPx01n2EXeSc0GJuW1e,"Never, Never Gonna Give Ya Up - Single Version",Barry White,The Complete 20th Century Records Singles (1973-1979),False,41,241173,2,0,4,0.546,0.737,0.0481,0.0978,0,0.0508,0.962,85.571
37j56IWzpplKE5zrlQRmxc,https://open.spotify.com/track/37j56IWzpplKE5zrlQRmxc,I Heard It Through The Grapevine,Marvin Gaye,Every Great Motown Hit Of Marvin Gaye,False,69,196706,3,0,4,0.724,0.346,0.0366,0.199,0,0.111,0.637,117.188
17CPezzLWzvGfpZW6X8XT0,https://open.spotify.com/track/17CPezzLWzvGfpZW6X8XT0,"Say You, Say Me",Lionel Richie,Dancing On The Ceiling,False,70,241066,8,1,4,0.636,0.405,0.0287,0.355,0,0.0804,0.257,128.068
0Dm43YLUlGdePpSbI1ct8h,https://open.spotify.com/track/0Dm43YLUlGdePpSbI1ct8h,Part-Time Lover,Stevie Wonder,In Square Circle,False,64,252560,10,0,4,0.662,0.624,0.0417,0.165,0,0.0674,0.961,174.513
4RQgqR09VmHn345vRhKQ6T,https://open.spotify.com/track/4RQgqR09VmHn345vRhKQ6T,Sir Duke,Stevie Wonder,Songs In The Key Of Life,False,19,234093,6,1,4,0.576,0.579,0.0769,0.16,0,0.0777,0.947,106.978
11npGmmHAsN9i11Vcnwtko,https://open.spotify.com/track/11npGmmHAsN9i11Vcnwtko,Reach Out I'll Be There,Four Tops,20th Century Masters – The Millennium Collection: The Best Of,False,23,180066,3,0,4,0.617,0.622,0.0284,0.0249,0,0.17,0.697,119.668
1l1YTy9nJ0trwhsCGcimly,https://open.spotify.com/track/1l1YTy9nJ0trwhsCGcimly,It's A Shame,The Spinners,2nd Time Around (Expanded Edition),False,63,190058,11,1,4,0.372,0.642,0.0594,0.0947,0,0.117,0.705,198.731
6XYbMGvtl6tlPoGWaiH7EY,https://open.spotify.com/track/6XYbMGvtl6tlPoGWaiH7EY,Baby Be Mine,Michael Jackson,Thriller,False,54,260666,11,0,4,0.843,0.483,0.0949,0.0848,7.89e-06,0.0741,0.664,109.588
1h2xVEoJORqrg71HocgqXd,https://open.spotify.com/track/1h2xVEoJORqrg71HocgqXd,Superstition - Single Version,Stevie Wonder,The Definitive Collection,False,75,245493,8,1,4,0.633,0.634,0.0725,0.038,0.0064,0.0385,0.872,100.499
2isyujVLDSr4lYhIo7qCRw,https://open.spotify.com/track/2isyujVLDSr4lYhIo7qCRw,Songs für Liam,Kraftklub,Mit K,False,56,193973,7,0,4,0.522,0.965,0.123,0.00033,1.71e-06,0.151,0.554,156.987
6yIUWcSPpZX7ftkHqe0Lii,https://open.spotify.com/track/6yIUWcSPpZX7ftkHqe0Lii,Kein Liebeslied,Kraftklub,Mit K,False,57,258360,3,0,4,0.716,0.613,0.0292,0.161,0,0.0841,0.675,82.995
5zRat3lwpnBS7BC1kYrjtT,https://open.spotify.com/track/5zRat3lwpnBS7BC1kYrjtT,Chemie Chemie Ya,Kraftklub,Keine Nacht für Niemand,False,57,247146,6,0,4,0.476,0.894,0.0428,0.00895,0,0.321,0.789,164.988
0eLYvViVpIkau96EI76L6z,https://open.spotify.com/track/0eLYvViVpIkau96EI76L6z,Schüsse in die Luft,Kraftklub,In Schwarz,False,60,248560,11,0,4,0.568,0.968,0.0928,0.00395,0,0.339,0.768,141.968
0YIPrzShvIvlcsZkEnZ4FL,https://open.spotify.com/track/0YIPrzShvIvlcsZkEnZ4FL,Marie,AnnenMayKantereit,Schlagschatten,False,61,209208,6,1,4,0.692,0.674,0.0314,0.257,0,0.0906,0.544,98.149
19VrCmegsh8IqFfvpht5yw,https://open.spotify.com/track/19VrCmegsh8IqFfvpht5yw,Nur wegen dir,AnnenMayKantereit,Schlagschatten,False,57,181100,0,1,4,0.677,0.654,0.0349,0.0196,0,0.0815,0.716,130.077
13Fo5bvBmmDDaMGtLlAqB5,https://open.spotify.com/track/13Fo5bvBmmDDaMGtLlAqB5,Ich geh heut nicht mehr tanzen,AnnenMayKantereit,Schlagschatten,False,63,272190,5,0,4,0.508,0.484,0.0401,0.782,0.00406,0.0793,0.827,120.484
1FuB3SlcjgU3KAyDwUwB6r,https://open.spotify.com/track/1FuB3SlcjgU3KAyDwUwB6r,Du bist anders,AnnenMayKantereit,Schlagschatten,False,60,229018,10,1,4,0.692,0.542,0.0266,0.212,3.56e-06,0.0942,0.367,105.012
0oA9wBGDY4uyILLg4GymWP,https://open.spotify.com/track/0oA9wBGDY4uyILLg4GymWP,Tom's Diner,AnnenMayKantereit,Tom's Diner,False,59,269333,6,0,4,0.68,0.428,0.135,0.376,0.000344,0.355,0.334,98.222
40PO9gfu9bHdnsQqEKrcjg,https://open.spotify.com/track/40PO9gfu9bHdnsQqEKrcjg,Wohin du gehst,AnnenMayKantereit,Alles nix konkretes,False,56,180075,0,1,4,0.507,0.867,0.0493,0.00399,0.00963,0.21,0.529,119.056
7AwPgamlOy97TfTIXDvb4S,https://open.spotify.com/track/7AwPgamlOy97TfTIXDvb4S,Knöcheltief,Trettmann,#DIY,False,63,207519,10,0,4,0.601,0.586,0.453,0.273,0,0.161,0.489,137.727
10CD4Ywah0DPxuJZqNgbd1,https://open.spotify.com/track/10CD4Ywah0DPxuJZqNgbd1,Mink Schmink,Kid Kasino,"White Mink: Black Cotton, Vol. 3 (Electro Swing vs Speakeasy Jazz)",False,13,171840,5,0,4,0.744,0.65,0.071,0.187,5.91e-06,0.323,0.524,117.105
5kNaONB2HflAjbeD2z219Z,https://open.spotify.com/track/5kNaONB2HflAjbeD2z219Z,Mr. Sandman,Swingrowers,Do Not Cover,False,38,238208,9,1,4,0.776,0.719,0.0447,0.0696,0.0982,0.312,0.779,130.046
3faBLNRsTISXIwkhaHYz84,https://open.spotify.com/track/3faBLNRsTISXIwkhaHYz84,Dramophone,Caravan Palace,Panic,False,36,204626,1,1,4,0.843,0.89,0.261,0.348,0.000434,0.348,0.87,126.053
5jYC9O61AxD6ml0AGMVi5y,https://open.spotify.com/track/5jYC9O61AxD6ml0AGMVi5y,Back in Time,Swing Republic,The Best of Swing Republic,False,19,198666,6,0,4,0.87,0.792,0.047,0.0166,0.123,0.178,0.645,117.983
0LwRADOg5CrfuSuZbbH8Di,https://open.spotify.com/track/0LwRADOg5CrfuSuZbbH8Di,Smoke and Mirrors,Paloma Faith,Do You Want The Truth Or Something Beautiful?,False,37,186480,11,0,4,0.513,0.795,0.0321,0.101,0.000188,0.159,0.744,108.966
4rLy66Cwo3ARpe04eM2OXT,https://open.spotify.com/track/4rLy66Cwo3ARpe04eM2OXT,Bright Lies,Giant Rooks,New Estate,False,55,276858,10,0,4,0.518,0.573,0.0408,0.138,0.00185,0.0645,0.399,74.038
5m9kKKdZckx60Acxnmszdn,https://open.spotify.com/track/5m9kKKdZckx60Acxnmszdn,forrest gump,Cro,tru. (Deluxe Edition),True,48,257164,7,1,4,0.695,0.559,0.179,0.596,0.000229,0.112,0.502,143.183
1rciHe0jRJnF3J6CuAwOH0,https://open.spotify.com/track/1rciHe0jRJnF3J6CuAwOH0,"5 Minuten (feat. Cro, AnnenMayKantereit, Trettmann)",KitschKrieg,"5 Minuten (feat. Cro, AnnenMayKantereit, Trettmann)",False,62,211129,9,0,5,0.84,0.718,0.0882,0.113,0.00148,0.0873,0.654,110.702
